Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,propulsion/tank[0]/contents-volume-gal,propulsion/tank[1]/contents-volume-gal,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/delta-aileron-pos,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
6.500000339,-2.40666876778837,13.55479980936516,-0.7939999039360766,907.7584485587362,39.29173460178475,151.6385538585397,-2.409679855520724,13.55768856347068,-0.794211454971027,0.0004532075712,19244.66189,0.61754643302,1526.30854699,0.6136554211717029,-0.04811828625192468,-0.04975189976916936,-3.645875643637595,1.857461308366755,-7.311478505570626,-7.291571772481378,-1.548628434510665,4.290896017473614,-5.891910083853983,1.862798623066491,24.55500406276538,0.6136554211717029,-0.04811828625192468,-0.04975189976916936,-0.8159188081943096,1526.308255610035,-0.4730043266602143,-0.09237162147355255,0.3861320854875281,-0.4730043266602144,-0.473004390624623,0.3861320913042257,0.09237126961744067, 2095.653211,-10.78159061, 13.55519802,-10.78159061, 1505.006263, 3.980521698, 13.55519802, 3.980521698, 3150.361077,77.07988311,2479.971936,45.48948771972055,4.227467193454827,35.42674484428941,1.9783153086901,1.9783153049477,-179.9714666610325,-3.991549703865844,136.2563348660576,-0.03241172388145843,0.3722975623684181,0.9274597710643662,0.01274277312046088,0.6328943000779276,0.2542437025827211,0.6787318702788757,0.2722645641533958,-0.6328297573049364,-0.2540828402332092,-0.6787921053859254,-0.2724145484994215,-4.6350974779461,-4.4689305196488,-3.9409981568847e-05,-3.9675584986699e-05,3.6079507937646e-06,20925645.95252426,9919.813049055641,-14.39337104715702,20925648.30377029,1.317701060169504,-14.39337104715702,0.027157483275936,1.9783153049477,-3.9890609197472e-09,2.38112167,19.6948436,19.6948436,0.99956387,-0.0912946753,14.453561,-5.2311849,-0.0912946753,-2.47241635,0,1,-0.523,0,3.14109465,0.174,0.348,0,0.149604074,0.374010185,0.0894775838,0,0,1.97116992,-1,-156.644239,0,136.266372,-136.266372,0,-30,-0.5235,-0.329273142,2.81182151,0,0,0,-1.9783153,-3.21289859,-0.38548427,-0.293113,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1787.42,3.24986,1.30009,29.5838,27.2203,-0.18772,-2.77545,28.916,627.103,129.986,129.986,-4.05165512956137501e-05,3.33232730379795193e-06,20925648.0313556455,-2.40967985552072417
6.600000344,-5.163793413129986,13.62819214087655,-0.3563880482091411,1597.073867562861,24.46671257386552,93.14412600687849,-5.166798961504584,13.63108068243557,-0.356669668670577,0.0004784117669,19772.54465,0.634486044099,1526.29778477,0.6161976576783434,-0.05491680677916492,-0.1409153333095097,-0.575978190253311,0.01548818693417791,11.67531599420348,11.42875893831233,0.3305259614884142,-0.3394499669413441,-3.606560876492671,-0.00447035381531362,43.48093376594692,0.6161976576783434,-0.05491680677916492,-0.1409153333095097,-0.9325164571718676,1526.297427004507,-0.4717380887851989,-0.1978417164452263,0.3753589894755711,-0.4717380887851989,-0.4717382262178024,0.3753590022883388,0.197841364438309, 2095.651613,-10.78158935, 13.55520516,-10.78158935, 1505.006153, 3.980533711, 13.55520516, 3.980533711, 3150.359546,77.07986604,2479.971387,45.48948716380215,4.227468129569287,35.42673953574182,1.9953407533467,1.9953407503204,179.9938936015668,-5.358758562424921,136.2629321417926,-0.04336325487082037,0.372073275857801,0.9270254567378645,0.01746161731933638,0.6248432879722791,0.2507483818908064,0.6861686635118279,0.2754426976151769,-0.6247769874036119,-0.2505832551371575,-0.6862289836864457,-0.2755930518071912,-12.881200679066,-4.9653467291084,-3.9534644763281e-05,-3.980108834803e-05,3.7106307654629e-06,20925645.89663884,10072.44278260396,-14.4389007329107,20925648.3207957,1.355201990552775,-14.4389007329107,0.02757529071095,1.9953407503204,-2.3000780975726e-09,2.38123681,19.694802,19.694802,0.999563255,-0.0935835403,14.502358,-5.36233686,-0.0935835403,-2.47482035,0,1,-0.523,0,-3.14148608,-0.174,0.348,0,-0.0676182871,-0.169045718,0.0820722733,0,0,2.09849063,-1,12972.9516,0,136.272969,-136.272969,0,-30,-0.5235,-0.338745711,-3.48023179,0,0,0,-1.99534075,-3.09603203,-0.371462067,-0.173620703,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1786.83,3.24878,1.30009,29.5831,27.1866,-0.0526164,-2.91399,28.9686,627.669,129.986,129.986,-4.06285311261903015e-05,3.42218682558984155e-06,20925648.0433645472,-5.16679896150458351
6.700000349,6.452167858529023,14.2595814240551,0.8484668229536575,-2540.18101314148,-8.416456722833281,-187.9863302227329,6.449169462868918,14.26246973958884,0.8481153115064757,0.0006075512717,22281.95109,0.715010533644,1526.29877235,0.633881353846574,-0.04425527445326698,-0.3278352683146816,-3.587894210407748,-0.08027077358432452,34.36643141304537,34.28645271713265,0.2731563589952534,-0.2681834669004625,-7.435011173107736,-0.06562721983020522,66.06936175720564,0.633881353846574,-0.04425527445326698,-0.3278352683146816,-1.14573315274391,1526.298273629758,-0.4579173051724151,-0.3999252242287712,0.3763131938578013,-0.4579173051724152,-0.4579175839293654,0.3763132204944539,0.3999248799857845, 2095.650013, -10.7815881,  13.5552123, -10.7815881, 1505.006043, 3.980545734,  13.5552123, 3.980545734, 3150.358014,77.07984896,2479.970837,45.48948660741344,4.227469066475665,35.42673422270339,1.9678485989571,1.9678485961225,179.9431474065392,-6.740404075870522,136.2732983008683,-0.05437447357514177,0.3717771978948224,0.926458598536564,0.02235166540923172,0.616656347532892,0.2470812375705891,0.6935539396424047,0.2786911263289147,-0.6165882488309752,-0.2469118047756791,-0.693614277401591,-0.2788417584413017,-27.347422825307,-3.5485662180518,-3.9669126105924e-05,-3.9936476027513e-05,3.8161329299182e-06,20925645.79512205,10225.07352483701,-14.48801618635557,20925648.2933035,1.393733643395669,-14.48801618635557,0.027993098145964,1.9678485961225,-2.3716212086519e-09,2.38141774,19.6947604,19.6947604,0.999564248,-0.0959039538,14.5548984,-5.49529655,-0.0959039538,-2.47732169,0,1,-0.523,0,-3.14060039,-0.174,0.348,0,-0.150913197,-0.377282993,-0.43317561,0,0,2.07087891,-1,156.621714,0,136.283336,-136.283336,0,-30,-0.5235,-0.347756297,-3.48835669,0,0,0,-1.9678486,-2.99015335,-0.35875956,0.0411653199,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1786.28,3.24779,1.30009,29.5825,27.156,-0.0403955,-3.46077,29.0162,628.181,129.985,129.985,-4.07501013160690677e-05,3.51433224249373575e-06,20925648.0110586807,6.44916946286891779
6.800000355,-13.25032298829768,14.84691373153522,-0.7919858220862124,1.400314024266345,9.808933880327915,-0.02672508238712735,-13.25330799209898,14.84980318252042,-0.7924298139384711,0.00179304355,38278.66272,1.22833560259,1526.33556766,0.4963469434807291,-0.04690578331678346,1.122607639287925,4.512994585519628,-0.410473899435441,-31.57855398888411,-32.16910661376969,0.1495358240865178,-0.172451340912614,0.2323477336154947,0.0003991939703649211,0.06352104946143074,0.4963469434807291,-0.04690578331678346,1.122607639287925,0.2832476370334882,1526.335457387079,-0.5063476743200841,1.040206668776849,0.4127838072667628,-0.5063476743200838,-0.5063469468322417,0.4127837360112916,-1.040207051176379, 2095.648413,-10.78158684, 13.55521944,-10.78158684, 1505.005933, 3.980557766, 13.55521944, 3.980557766, 3150.356481,77.07983186,2479.970287,45.48948605059187,4.22747000411095,35.42672890553144,2.0698207095265,2.069820710899,-179.7149503916861,-8.189895768695001,136.2038262776034,-0.06718237217035999,0.3718387064125552,0.9255433733524494,0.02433041977379405,0.6069526295817173,0.245725539916478,0.701963327175703,0.2801338104852945,-0.6068831568133559,-0.2455514932483239,-0.7020242288057771,-0.2802842848063868,66.147980708186,-2.1884548468987,-3.9802609484796e-05,-4.0070859015783e-05,3.9248332475508e-06,20925645.82195565,10377.70549836457,-14.53676725182293,20925648.39527558,1.433433339179586,-14.53676725182293,0.028410905580979,2.069820710899,-2.3716212086519e-09,2.38020522,19.6947187,19.6947187,0.999560565,-0.0982896866,14.6072684,-5.63199904,-0.0982896866,-2.47849491,0,1,-0.523,0,3.1366176,0.174,0.348,0,0.405499082,1.01374771,-0.0393015894,0,0,2.18285977,-1,-160.79625,0,136.213859,-136.213859,0,-30,-0.5235,-0.356327431,2.78029017,0,0,0,-2.06982071,-2.89658315,-0.347530024,-1.38773708,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1785.77,3.24685,1.3001,29.5819,27.1269,0.0458186,-0.991353,29.0616,628.671,129.985,129.985,-4.08662119511227613e-05,3.61314854829358342e-06,20925648.1057533845,-13.2533079920989803
6.90000036,12.99303556172642,16.13594543574997,1.501620960698093,-0.2912774817950911,6.282611173055723,1.358443073206336,12.99006395794772,16.13883677631247,1.501105185370531,0.003081660258,50182.67628,1.61032612632,1526.39660286,0.9404208663496009,-0.02351865719082034,-1.30698343524016,6.30954653092819,-0.3838430302735575,-31.25627841979338,-32.18886265366322,0.3457332183870756,-0.3778182686060235,0.5139664604486553,-0.0001892124712270346,0.09848293739520397,0.9404208663496009,-0.02351865719082034,-1.30698343524016,-2.215397431338494,1526.394905287258,-0.5237936831254965,-1.447274728915205,0.4734831249951897,-0.5237936831254961,-0.5237946988629689,0.4734832271997927,1.447274327865137, 2095.646811,-10.78158557, 13.55522659,-10.78158557, 1505.005823, 3.980569807, 13.55522659, 3.980569807, 3150.354947,77.07981475,2479.969737,45.48948549336509,4.227470942428587,35.42672358449001,2.0445593260229,2.0445593266594,-179.8862723849639,-9.739087497798042,136.1898693130376,-0.07912758935417397,0.3716448871271852,0.924485399969788,0.03075138562601589,0.597757981338365,0.2410481813642402,0.7096617687107549,0.2845370697072669,-0.5976863791612177,-0.2408696384632794,-0.7097223886670433,-0.2846874434471396,-54.263647464619,-0.83682906491624,-3.9942577493742e-05,-4.0211770338905e-05,4.046151258758e-06,20925645.72044016,10530.34201705224,-14.58788655515847,20925648.37001416,1.477741278889963,-14.58788655515847,0.028828713015993,2.0445593266594,9.7057288015774e-10,2.37996163,19.694677,19.694677,0.999561477,-0.100954826,14.6625411,-5.78471152,-0.100954826,-2.48091645,0,1,-0.523,0,3.13960773,0.174,0.348,0,-0.0528013787,-0.132003447,-0.365005066,0,0,2.20433555,-1,-153.048576,0,136.199901,-136.199901,0,-30,-0.5235,-0.364480545,2.77512719,0,0,0,-2.04455933,-2.81805476,-0.338108954,1.10916537,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1785.31,3.24602,1.3001,29.5813,27.1015,-0.0139929,-5.41108,29.1012,629.091,129.985,129.985,-4.09924536934054321e-05,3.71856539936730929e-06,20925648.0761826187,12.9900639579477204
7.000000365,-5.40444231577291,17.82987556682661,-0.5485780052338888,373.5819844519282,-26.59373947477323,39.26106319153768,-5.407396735548984,17.83276739430374,-0.5491821915327852,0.0008673530038,26623.17122,0.854316453713,1526.42248749,0.6464500969384855,-0.01966117145722162,0.5581866297119646,5.413069129124875,1.854372968267672,-21.95425043433694,-22.92803809251161,2.162976074152089,0.5688398092213724,-0.7597386252428334,1.988658144741221,9.29991732316393,0.6464500969384855,-0.01966117145722162,0.5581866297119646,-0.3600239560415319,1526.422345420405,-0.5514479416754455,0.4192467176526182,0.4999939604069928,-0.5514479416754453,-0.5514476463512837,0.4999939298245206,-0.4192471425738175, 2095.645208,-10.78158431, 13.55523375,-10.78158431, 1505.005713, 3.980581855, 13.55523375, 3.980581855, 3150.353411,77.07979763,2479.969186,45.48948493580365,4.227471881309753,35.42671826025288,1.9449487142265,1.9449487155746,-179.8401011864328,-11.40736147169364,136.1681311150646,-0.09271961345354317,0.3712689196383186,0.9231903196290793,0.03580637282355723,0.5872312044039082,0.2372079168676167,0.7183570182367156,0.2878456376249533,-0.5871577201527435,-0.237024567164684,-0.7184175360018805,-0.2879955037677034,40.809439122438,-1.3187169740196,-4.008986509458e-05,-4.0360050585249e-05,4.1795115744578e-06,20925645.54345983,10682.98289496174,-14.64167907839867,20925648.2704035,1.526447321119262,-14.64167907839867,0.029246520451007,1.9449487155746,-2.3358496531122e-09,2.37958222,19.6946353,19.6946353,0.999565075,-0.103878311,14.7210315,-5.9522272,-0.103878311,-2.48346053,0,1,-0.523,0,3.13880189,0.174,0.348,0,-0.313554,-0.783885001,-0.278561239,0,0,2.20586953,-1,-12966.1286,0,136.178161,-136.178161,0,-30,-0.5235,-0.372236026,2.76656587,0,0,0,-1.94494872,-2.73901558,-0.328628597,-0.74787574,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1784.91,3.24529,1.30009,29.5808,27.0799,-0.0276326,-2.59816,29.1348,629.454,129.985,129.985,-4.11223033339448121e-05,3.83624940000374331e-06,20925647.9707739912,-5.40739673554898381
7.10000037,14.06893522937466,20.65846461388828,2.018963492077817,-0.4459766245304416,9.522376537121819,1.699086652402687,14.06600099514234,20.66135779124264,2.01827349372951,0.002406362224,44344.7416,1.42298939964,1526.47291751,0.4708536643926399,0.02479451475228261,1.342602282979445,7.140157016065303,0.3497466462973815,-31.01703312735363,-32.20960874853655,0.1549578367196555,-0.1790385871444235,0.2438529168783065,-0.0001547080252447025,0.0466118414772638,0.4708536643926399,0.02479451475228261,1.342602282979445,0.4078621775356123,1526.472769183254,-0.5352354455156487,1.198293512799248,0.5500131876076229,-0.5352354455156485,-0.5352345983533351,0.5500130972043915,-1.198293932691212, 2095.643604,-10.78158305, 13.55524091,-10.78158305, 1505.005603,  3.98059391, 13.55524091,  3.98059391, 3150.351875,77.0797805,2479.968635,45.48948437793459,4.227472820708943,35.42671293307815,1.9979707710445,1.9979707693678,179.9322148983681,-13.29619199184896,136.1898622480008,-0.1071934726775372,0.3706247925970179,0.9215389317362432,0.04373579566180266,0.575828928141767,0.2311455025591817,0.7274238714545573,0.2929971218285779,-0.5757530606553373,-0.2309571865288874,-0.7274836837386346,-0.2931461768994068,70.674115808167,0.99838617561021,-4.0235449842003e-05,-4.0506616499822e-05,4.3225832966413e-06,20925645.51799687,10835.62739669874,-14.69484978970349,20925648.32342552,1.578700188441921,-14.69484978970349,0.029664327886022,1.9979707693678,-2.3358496531122e-09,2.3799615,19.6945935,19.6945935,0.99956316,-0.107021733,14.7794067,-6.13234529,-0.107021733,-2.48698324,0,1,-0.523,0,-3.14040958,-0.174,0.348,0,-0.41965531,-1.04913827,-0.159592586,0,0,2.4052875,-1,161.33283,0,136.199894,-136.199894,0,-30,-0.5235,-0.379613267,-3.52002285,0,0,0,-1.99797077,-2.66412007,-0.31964118,-1.51793511,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1784.52,3.24458,1.30009,29.5803,27.058,0.147711,-2.07629,29.1689,629.821,129.984,129.984,-4.12506118469381519e-05,3.95861529188694872e-06,20925648.0192162544,14.0660009951423444
7.200000376,7.078501078639718,22.40413870110334,1.580811783365152,-0.1348046251677085,9.575499486252495,1.396700978023039,7.075594678192021,22.40703348892335,1.580018471718135,0.001798473033,38336.59374,1.23019296853,1526.49246596,1.030449107740663,0.01033285179894396,-0.6718947896432836,9.305815043929444,-0.01360102231969991,-30.33765119638637,-32.14902159616172,0.3543737276784676,-0.3860471902215245,0.5029951431834572,6.084869814236759e-05,0.1907191926809156,1.030449107740663,0.01033285179894396,-0.6718947896432836,-1.723510599163698,1526.491381999669,-0.5820778414562369,-0.9219339287100407,0.5697349887434832,-0.5820778414562366,-0.5820784957473937,0.5697350607481519,0.9219334711151179,    2095.642,-10.78158179, 13.55524807,-10.78158179, 1505.005492, 3.980605972, 13.55524807, 3.980605972, 3150.350338,77.07976337,2479.968083,45.48948381975546,4.227473760630225,35.4267076029427,2.0154470689595,2.0154470687104,179.8190558148553,-15.43463446847237,136.191590711801,-0.1240075736013978,0.3698732495983113,0.9193251478347934,0.05154777860989253,0.562374176512796,0.2250901760913896,0.737747850708266,0.2979896088692286,-0.5622959300498017,-0.2248964976094377,-0.7378069150940013,-0.2981372309053495,-33.105987958142,0.48125438447645,-4.0390283011035e-05,-4.0662493166167e-05,4.4749017169435e-06,20925645.45587291,10988.27525705942,-14.7513981982841,20925648.34090177,1.634330145861378,-14.7513981982841,0.030082135321036,2.0154470687104,1.6185302461009e-10,2.37999167,19.6945518,19.6945518,0.999562529,-0.110341538,14.8416556,-6.32257011,-0.110341538,-2.49033321,0,1,-0.523,0,-3.13843458,-0.174,0.348,0,-0.297560957,-0.743902392,-0.529003075,0,0,2.15524805,-1,159.143278,0,136.201623,-136.201623,0,-30,-0.5235,-0.386630716,-3.5250653,0,0,0,-2.01544707,-2.6030686,-0.312315768,0.609617703,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1784.16,3.24393,1.30009,29.5798,27.0387,0.178552,-5.52479,29.199,630.137,129.984,129.984,-4.13840846336376451e-05,4.08851005138478255e-06,20925648.0310259387,7.07559467819202137
7.300000381,27.64456626812345,27.74413872729163,6.096475060601973,-3692.527238859141,60.93302166117221,-769.2503702508116,27.64169739494229,27.74703497465226,6.095559844042371,0.002323654386,43576.04505,1.39831904916,1526.51640611,0.4685344121954396,0.005023892209378319,1.317477297083411,-20.41320745037433,0.4550329706225166,65.41044288044193,67.999246795357,0.7951994089513899,-0.7907601399427538,-29.58373530798696,-0.1917110394510653,95.73766047580324,0.4685344121954396,0.005023892209378319,1.317477297083411,0.2984679715079297,1526.516256319278,-0.6068327975972568,1.111193213481679,0.5935484489972278,-0.6068327975972572,-0.6068320057970026,0.5935483591085839,-1.111193693905056, 2095.640394,-10.78158052, 13.55525523,-10.78158052, 1505.005382, 3.980618038, 13.55525523, 3.980618038, 3150.348801,77.07974622,2479.967532,45.48948326134354,4.227474700943509,35.42670227058427,1.8946377113461,1.8946377113346,179.8855148122489,-17.79826747626928,136.1508200040516,-0.1431386492482744,0.369034399928959,0.9164507511566341,0.05867673699937413,0.5468139520573171,0.2194560854996786,0.7492430539969696,0.3024373892393435,-0.5467334352851581,-0.2192566575405297,-0.7493014383742387,-0.3025829197356353,70.423089117257,0.20585319192558,-4.0553792887721e-05,-4.0827105018618e-05,4.6348733478789e-06,20925645.25434829,11140.9258385827,-14.81111542893511,20925648.22009237,1.692755208963522,-14.81111542893511,0.030499942756051,1.8946377113346,9.2366292133327e-09,2.37928009,19.69451,19.69451,0.999566893,-0.11379576,14.9075323,-6.52049702,-0.11379576,-2.49307585,0,1,-0.523,0,-3.13959451,-0.174,0.348,0,0.174201632,0.435504079,0.086745491,0,0,2.00491758,-1,12968.4044,0,136.160849,-136.160849,0,-30,-0.5235,-0.393305919,-3.53290043,0,0,0,-1.89463771,-2.54044424,-0.304805176,-1.41599887,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1783.89,3.24344,1.30009,29.5794,27.0246,0.64203,-3.65812,29.2208,630.375,129.984,129.984,-4.15215492208396357e-05,4.22502915447209961e-06,20925647.9033164158,27.6416973949422911
7.400000386,4.116937455953579,30.67396478047628,0.8634092446162164,-1427.75371977172,57.40426303188967,-351.4499642564555,4.114119083108563,30.67686100773978,0.8623486100895368,0.001219399079,31567.11735,1.01296285423,1526.58596106,1.009334857207925,0.03859614192689898,-0.07646716882682449,-2.274234449341208,-0.02775293714635412,7.805498813141153,7.505956321541902,0.2807082411437816,-0.2877775765897049,-13.6439638486091,-0.03662554145370944,37.28914372628213,1.009334857207925,0.03859614192689898,-0.07646716882682449,-1.251814411752988,1526.585315873244,-0.6346931507724439,-0.4279155443763193,0.6634354793788468,-0.634693150772444,-0.634693457006726,0.6634355152856937,0.4279150344933352, 2095.638789,-10.78157926,  13.5552624,-10.78157926, 1505.005272, 3.980630109,  13.5552624, 3.980630109, 3150.347263,77.07972907,2479.96698,45.48948270271762,4.227475641617162,35.42669693618226,1.9073757119477,1.9073757153619,179.9436377610124,-20.67340922062943,136.1361825601003,-0.1662659061154677,0.3675244029849997,0.9125401772830438,0.06746767017137258,0.5276953119055645,0.212172228568917,0.7628312948787961,0.3075857909112961,-0.5276123035095484,-0.2119664026574513,-0.762888512934112,-0.3077281562726864,-4.3324498342508,2.1836254460948,-4.072879451945e-05,-4.1003286073002e-05,4.8077498713477e-06,20925645.18525489,11293.58120296906,-14.87502978935442,20925648.23283032,1.755893426256416,-14.87502978935442,0.030917750191065,1.9073757153619,3.4682755578801e-09,2.37902462,19.6944682,19.6944682,0.999566433,-0.117499281,14.9783054,-6.73270882,-0.117499281,-2.4965239,0,1,-0.523,0,-3.14060895,-0.174,0.348,0,-0.14364785,-0.359119626,0.0208344492,0,0,1.96656797,-1,156.397161,0,136.146211,-136.146211,0,-30,-0.5235,-0.399655568,-3.54026452,0,0,0,-1.90737572,-2.4812135,-0.297698294,0.130216741,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1783.62,3.24294,1.30009,29.579,27.0095,0.144609,-6.11252,29.2443,630.62,129.983,129.983,-4.16641703410125961e-05,4.36791555076332239e-06,20925647.9085340537,4.11411908310856322
7.500000391,-9.263556681558303,35.24749497558154,-2.098051698041553,3031.403481318516,198.0685660691462,885.7496961960385,-9.266307929722778,35.25039248255275,-2.099272922977346,0.002023709093,40666.43492,1.30495196564,1526.62953575,1.254769253751237,0.01882871408935947,-0.3579095304757838,-22.82640861912442,0.0338508139568407,53.74254458259001,57.65036072728838,0.3731378782591564,-0.3549637236462176,-36.0982738518067,-0.108947943877678,82.28033217384396,1.254769253751237,0.01882871408935947,-0.3579095304757838,-1.672449624107195,1526.628455204733,-0.7085889667853936,-0.8373900902490103,0.7068091294980939,-0.7085889667853934,-0.7085895687767612,0.7068092024922011,0.8373895192395191, 2095.637182,  -10.781578, 13.55526957,  -10.781578, 1505.005161, 3.980642184, 13.55526957, 3.980642184, 3150.345724,77.07971191,2479.966428,45.48948214389935,4.227476582614699,35.42669159994355,1.8909840844572,1.8909840898733,179.9239704492613,-24.00227435177376,136.1228404470234,-0.1926312416175222,0.3655744688294776,0.907259368299085,0.078287617964033,0.5053181011689664,0.2031425593101038,0.7777402993234567,0.3138578404886381,-0.5052322564924127,-0.2029298752675846,-0.7777958204559096,-0.3139960101733557,-15.920233141203,0.82673026670654,-4.091364155974e-05,-4.1189378889425e-05,4.9943920594909e-06,20925645.08591548,11446.24157852185,-14.9425398835399,20925648.21643864,1.824059157237208,-14.9425398835399,0.031335557626079,1.8909840898733,2.6595557023324e-09,2.37879175,19.6944264,19.6944264,0.999567025,-0.121470576,15.0534597,-6.96026401,-0.121470576,-2.50026233,0,1,-0.523,0,-3.14026569,-0.174,0.348,0,7.71670685e-05,0.000192917671,0.370723686,0,0,2.06627695,-1,12971.4603,0,136.132867,-136.132867,0,-30,-0.5235,-0.405695541,-3.54596123,0,0,0,-1.89098409,-2.42620174,-0.29109833,0.54629119,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1783.38,3.24251,1.30009,29.5786,26.9971,-0.182784,-7.18815,29.2635,630.823,129.983,129.983,-4.18117670321414595e-05,4.51852518150849907e-06,20925647.8849612847,-9.26630792972277817
